1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100
56.10747479;45.37483168;42.3105429;47.60257379;30.26319933;28.42375009;35.15526013;34.34525274;12.1776171;41.68353032;0;9.196939954;46.96746964;9.046010238;63.49465713;16.23138277;10.83712277;17.4109788;36.09071517;40.54223426;56.31317372;59.6891664;36.10597428;53.48847615;52.25491644;44.36600426;37.16495965;45.09311697;46.68611;56.95784245;49.60923991;53.08762915;70.14314063;54.89311577;79.53315064;76.27559025;93.40532338;88.40649767;109.6354587;110.2935118;89.07889774;120.2025286;136.1999985;103.2479694;126.2661051;125.1881912;140.0678356;115.1554225;150.8799904;99.29591028;147.1401381;132.0190558;129.7575137;103.3895371;119.1273457;114.4132371;113.2813002;114.4990218;129.5222634;153.1214475;117.8267601;121.9708162;127.2033989;147.5795027;134.180946;139.5971919;136.4908349;140.4938562;144.1273476;168.8310976;153.5739817;168.795656;158.2365585;65.78101596;60.37629081;117.5487232;129.7353337;76.54283568;43.21578398;59.98213587;72.17058611;71.77313224;87.09672154;119.5930414;93.24537574;115.8862737;128.5938738;127.3464409;84.03366057;80.83969983;123.3107638;63.34691308;75.93165807;134.2204046;128.7316542;138.3524384;132.3744383;124.5107245;133.8366365;146.6091146
64.23640337;52.49923581;49.18699227;55.820189;35.54074381;36.89366269;44.15534906;43.47566387;9.151028896;50.54579684;9.196939954;0;55.5736304;3.603986937;72.0276372;23.71084942;7.747585966;11.7249432;26.9593478;31.61186585;63.59165991;67.04863658;27.60948952;60.04925737;58.22924588;49.33004024;40.40619003;49.25939516;42.58559821;49.73587795;51.1321385;53.29614741;74.23018824;54.55132777;84.23981893;79.1984877;97.25686294;81.5938711;101.4145556;102.1721237;82.64985742;111.7977512;127.5627997;96.20440055;118.0024432;117.13522;131.5841961;107.6587444;142.2612944;94.19505116;138.6960291;124.0185216;122.1290272;100.7238849;112.7024474;109.6901146;109.0175071;112.9398567;123.0731293;145.3473876;115.9811427;121.103251;126.7997199;140.6344453;132.1345846;139.5721389;132.6535012;135.7184186;142.7130185;162.4888376;149.7321712;162.770565;156.9470461;60.66691366;55.79040625;110.0136921;121.8948525;69.58968215;38.49743194;52.83560588;64.50794369;63.98493515;78.88912649;110.7922285;84.32742761;106.9539939;119.6670109;118.38641;74.90929079;71.65193196;114.136029;54.48617817;67.05971911;125.023496;119.5783799;129.2059032;123.2551409;115.4818828;124.8786714;137.6533413
46.36165252;49.8443938;50.1596302;41.17274887;53.32561679;35.45647582;27.67575618;16.31195074;58.17969755;6.745020665;46.96746964;55.5736304;0;53.71542417;16.54752619;32.43451144;52.14651539;57.42960172;80.55480333;83.54508974;18.54164712;20.08352144;77.6360467;22.90187098;26.73739707;31.08140565;38.75938209;35.73165268;71.27308798;91.09514859;50.60488542;58.40047894;49.17024815;61.9046817;52.58476354;60.24693966;68.93353682;117.6000726;145.2796457;145.3084176;116.3585782;156.7027804;173.9827863;132.6060409;161.6774047;159.295562;176.652577;146.3625997;188.2684392;119.2640009;183.3055772;165.5997403;161.1621291;111.115016;144.3502877;131.2557041;127.9238413;115.5625205;154.3497651;184.7293021;120.008828;118.8365962;121.2555149;174.428487;136.0421061;130.7712556;147.3233893;155.9377335;142.0919198;191.5755907;163.4809079;189.7639068;154.7377748;108.9473984;102.8122119;163.8831748;176.3758382;122.3727598;86.86749628;106.2072385;118.7907907;118.4922879;134.0257009;166.3555677;139.8189219;162.4122196;175.125377;173.7933494;129.8657068;125.9786172;168.4707584;104.7644947;116.9489746;178.4753005;171.6451516;181.0678973;174.7188276;165.8500518;174.3382833;186.929972
65.09133077;53.96413299;50.76969491;56.60265936;37.71951265;37.45662804;44.10377011;42.38690465;12.58905695;48.96992928;9.046010238;3.603986937;53.71542417;0;70.06351298;21.45549183;4.151340621;9.051850451;27.5584806;31.69393454;60.92580921;64.40845359;27.07930061;57.13208821;55.14788932;46.04874134;36.90567586;45.84699053;39.67941162;48.16705532;47.52865263;49.72508407;70.77049745;51.01873564;80.85746913;75.63104575;93.7563266;79.8199416;100.6009583;101.2724234;80.6818605;111.1566352;127.1705583;94.5654559;117.228188;116.1804772;131.0227491;106.299004;141.8468305;91.68777915;138.0941586;123.0224641;120.8602255;97.5594108;110.7488009;107.0649509;106.2505134;109.587663;121.1348949;144.183424;112.6749024;117.6612233;123.3086754;138.95435;128.8679615;136.0490425;129.7781484;133.1217245;139.348959;160.5104685;146.8637342;160.6505973;153.5684036;64.13051815;59.31843441;112.8011819;124.5280247;72.6401328;42.03618078;55.85267562;67.28943015;66.70669956;81.34599949;112.7062127;86.11242884;108.6975159;121.4103729;120.0800463;76.29628217;72.7549842;115.2933747;54.41359007;66.99661555;125.9185925;120.1293397;129.7271689;123.6847217;115.6850755;124.9418396;137.7104808
54.15557022;61.33930046;62.41709337;51.14008785;68.03561238;50.05723658;41.10556145;31.79939126;74.72009183;22.53005325;63.49465713;72.0276372;16.54752619;70.06351298;0;48.65871466;68.30144355;73.29560096;96.59338188;99.30937381;19.13106716;17.57093771;93.23320368;26.62310233;31.69828038;40.11524924;50.37598904;44.70876208;84.03439074;105.041886;59.67641056;67.6230512;49.93690421;71.19780304;49.66021182;61.60216889;65.4044045;129.7883406;158.7332585;158.59554;128.0820113;170.2842436;187.7983404;144.5597574;174.9221967;172.2025556;190.1161036;158.6157963;201.8933816;128.9357651;196.6090351;178.3041458;173.3000005;117.3979399;154.9699477;139.7085731;135.8018349;119.4812432;164.6994567;196.7097337;124.1462414;121.167942;122.4828354;185.1126938;139.5726042;130.6221251;153.5433751;163.4410245;144.1039178;200.8383682;169.0806285;198.4973656;155.9297646;125.0416708;118.8264118;180.3810342;192.9090408;138.8223336;103.1292775;122.71382;135.3283514;135.0361968;150.5686148;182.7623183;156.1693183;178.7342994;191.4434683;190.0827108;146.0121023;141.953835;184.3675936;120.0073991;131.9946964;194.0922927;186.8976167;196.2374986;189.8025694;180.6882254;188.9092128;201.3985195
53.98909569;47.36586553;45.25304598;45.64770035;38.08182127;27.62333607;29.76750835;23.35986869;28.39127802;28.21115533;16.23138277;23.71084942;32.43451144;21.45549183;48.65871466;0;19.71421862;25.25222512;48.14417449;51.34702753;40.12951722;43.53412081;45.67930783;37.30507246;36.31575428;29.36592224;24.86547606;30.97630032;45.98572947;62.01540549;38.96820142;44.29972098;55.53301634;46.889944;64.27690544;62.84117491;78.80156542;91.44838134;116.2667604;116.5897323;91.19506211;127.3707794;144.1560984;106.5850369;132.8814105;131.1120754;147.3822792;119.5304324;158.6739565;98.2901885;154.2600068;137.7159344;134.3505863;97.68188717;120.7189427;112.3748353;110.3519376;106.7552738;131.0481852;157.9605498;110.5062417;113.0472188;117.529437;150.1621703;127.0058019;129.2724064;132.4509;138.2418866;135.842433;169.7713;149.3841363;168.9961017;149.6535036;81.86413011;76.32462271;133.5416587;145.5539035;92.71054158;59.28255346;76.0887401;88.07880318;87.60800218;102.5998683;134.1481646;107.5185925;130.0760438;142.7848571;141.4260249;97.43293003;93.57440894;136.0896302;73.13852493;85.53939028;146.2751171;139.8092798;149.3114779;143.0738597;134.5380887;143.3686;156.0663898
66.65216929;56.20761516;53.14629809;58.1176264;40.7390233;38.86386214;44.77507264;41.85583574;16.69602747;47.78591598;10.83712277;7.747585966;52.14651539;4.151340621;68.30144355;19.71421862;0;6.727308917;28.44562301;31.92382941;58.26126433;61.77078476;26.68538037;54.12561909;51.90814987;42.52307104;33.02279941;42.10826777;36.25264628;46.29550761;43.40326493;45.57951297;66.93394012;46.89810205;77.14005167;71.60081226;89.84513326;77.60592917;99.45369762;100.0254114;78.24395495;110.1928392;126.4745391;92.48222095;116.1047432;114.8517453;130.1291743;104.519172;141.1125286;88.625662;137.148277;121.6395611;119.1686045;93.78098679;108.2906598;103.8608507;102.8918084;105.6193241;118.685718;142.5924049;108.7504238;113.6096885;119.2156816;136.7833028;124.9799613;131.9313467;126.2934713;129.9361192;135.3664792;157.9948104;143.3818432;157.9778447;149.5715209;68.02904988;63.30870678;115.8289327;127.3628621;76.01547835;46.04855399;59.20974793;70.35239316;69.70081059;84.00845926;114.6963673;87.9859951;110.492309;123.1926316;121.8052676;77.73054442;73.87231218;116.3985871;54.2538992;66.79227603;126.708485;120.5268845;130.0806062;123.9382394;115.6863963;124.7715248;137.5212823
73.36888247;62.75269585;59.62997835;64.83695772;46.76950097;45.5863578;51.43906201;48.04078412;20.69420594;53.46160746;17.4109788;11.7249432;57.42960172;9.051850451;73.29560096;25.25222512;6.727308917;0;23.41120678;26.12717305;62.0178833;65.55136257;20.46005467;57.26555642;54.54896129;44.51492639;33.88268766;43.3979111;30.86324168;39.58885111;42.32185181;43.33500492;67.59168166;44.18004429;78.21483662;71.19996452;90.05550732;71.00347343;92.75932457;93.31587921;71.7464766;103.5351818;119.8934624;85.8372122;109.4122012;108.1322808;123.4860072;97.80928592;134.515279;82.64607314;130.490597;114.9159038;112.4495951;89.11924655;101.8092274;98.05685276;97.31588743;101.637391;112.2003776;135.8671829;104.5760723;110.0711799;115.9820494;130.1726195;120.6529115;128.9325782;120.9297615;124.1047512;131.4259781;151.5506775;138.0092363;151.6380716;145.6930859;68.46418647;64.2326227;113.4706702;124.5745293;74.63819761;47.24909587;57.89746483;68.2396104;67.43885564;80.99966519;110.4862494;83.67230965;106.0153721;118.6776125;117.2163471;72.87274588;68.66083461;111.0850395;48.00391852;60.48520462;121.0732766;114.5652629;124.0783757;117.8668605;109.4513469;118.4299702;131.1639064
90.26393393;77.34411641;73.77797932;82.02284661;58.67014783;63.50925524;71.09677149;69.935321;30.59836638;76.21767517;36.09071517;26.9593478;80.55480333;27.5584806;96.59338188;48.14417449;28.44562301;23.41120678;0;6.107320875;85.31358087;88.8486731;8.555885242;80.28793544;77.25436268;66.81610469;55.38087584;65.03034023;37.78407007;31.05207471;60.53509842;59.01993901;87.83966696;58.60436058;98.91634108;89.53821322;109.1806414;61.99601217;76.60631082;77.6624708;64.3590123;86.37110773;101.4578513;75.31683121;92.94148238;92.69623242;105.8585292;85.0512984;116.1690918;79.88561062;113.0510606;99.68210136;98.9261444;93.87484307;93.45355303;96.00492644;96.81785941;108.9294169;103.5410002;121.5278098;110.9968165;118.8576206;125.7382107;119.3184212;126.0357611;139.2665804;121.0867081;121.1824409;138.2331626;142.7673885;137.7860517;143.9988506;152.5289568;56.25863228;53.95772089;92.63769513;102.9144957;56.74470814;39.92673831;41.06417916;48.71650825;47.58722327;59.31714317;87.22971053;60.39013273;82.64184534;95.28956771;93.81421304;49.46886723;45.43024767;87.95297002;28.15646276;40.57595021;98.37929716;92.64308303;102.261819;96.29601111;88.58703726;98.08522997;110.8568874
95.51246641;82.88400786;79.35708675;87.19523623;64.40424661;68.45821226;75.69368908;73.76425058;36.12137141;79.55461526;40.54223426;31.61186585;83.54508974;31.69393454;99.30937381;51.34702753;31.92382941;26.12717305;6.107320875;0;87.09721673;90.62431075;6.611286782;81.68059642;78.34606283;67.67842609;55.92258559;65.50165434;34.66471061;25.30266793;59.62542929;57.33106894;87.39526105;56.5612433;98.61411026;88.29925367;108.1155943;55.93835471;70.81252274;71.80964517;58.37893355;80.75049028;96.11673892;69.21032069;87.22384594;86.84596298;100.354416;78.98953197;110.8273425;74.23297826;107.5212771;93.81967246;92.91845064;89.19071283;87.37680188;90.36248463;91.3479906;104.6216329;97.45012584;115.6018423;106.5148653;114.800649;121.8571878;113.2191356;121.3099505;135.4624873;115.6194229;115.3956183;133.7196365;136.6645145;132.2394115;137.9176349;147.982315;60.96153801;59.05484569;93.93234212;103.6019452;59.8007064;45.62376566;44.81294114;51.18460096;49.90735172;60.2843721;86.1186344;59.33744538;81.15036088;93.68243473;92.10017146;47.55865028;42.8391472;85.07888201;22.88792231;35.45095063;94.94614383;88.60425126;98.16468682;92.05351774;83.99243955;93.29625893;106.0695213
64.85665445;68.02297756;68.06645455;59.68156252;69.37600713;52.11984555;45.47459794;33.09778834;68.39813257;24.46101788;56.31317372;63.59165991;18.54164712;60.92580921;19.13106716;40.12951722;58.26126433;62.0178833;85.31358087;87.09721673;0;3.535093493;80.67947474;7.614443473;12.72359013;22.32506954;33.7812172;26.61193203;67.4236986;89.41136967;41.1870725;49.07555829;31.93563908;52.63557602;34.15146563;43.46123637;50.49101855;112.2932111;142.1775181;141.8772216;110.2871653;153.8153694;171.5241287;126.8432605;158.1067475;155.097042;173.4661805;141.052485;185.3764714;110.2117597;179.788541;161.0170533;155.6175013;98.27779042;136.5263068;120.6912145;116.7164687;100.7156383;146.1325632;178.8772833;105.3356751;102.9003108;104.6768769;166.6437342;120.9423981;113.533064;134.4403771;144.319557;126.0027171;181.9204151;150.0464852;179.4834813;138.1999293;121.38892;115.5871739;173.5955548;185.4484334;132.8385434;98.87258218;116.2134158;128.0972328;127.5733854;142.2341556;172.4999688;145.6767855;167.9466878;180.5755291;179.0637098;134.5752789;129.9080322;171.8210258;106.2657214;117.7597833;180.7309841;172.7531763;181.8971902;175.3242499;165.8181503;173.5949001;185.8986747
66.01168277;69.89581461;70.0992572;61.19745449;72.00146259;54.55486209;47.52363251;35.3898206;71.74668794;26.39398745;59.6891664;67.04863658;20.08352144;64.40845359;17.57093771;43.53412081;61.77078476;65.55136257;88.8486731;90.62431075;3.535093493;0;84.20158674;10.36006454;15.34035567;25.45767925;37.0861314;29.60244254;70.63341497;92.73401179;43.91749661;51.74703551;32.50114234;55.28889917;33.51273931;44.14491925;49.74764727;115.2680425;145.3361126;145.0068481;113.1782854;156.984311;174.7189502;129.7477618;161.2118223;158.1436302;176.5973249;143.9933382;188.5278575;112.6903438;182.8859848;164.0201964;158.5190642;100.0357159;139.1525138;122.8883103;118.7952291;101.9107145;148.6903782;181.7261408;106.5755161;103.7078546;105.2122571;169.246268;122.0177074;113.7259462;136.1211511;146.2738063;126.7126931;184.2146511;151.569895;181.6677654;138.7078011;124.6157888;118.7760919;177.0391354;188.9222032;136.2283655;102.1231392;119.6226845;131.5475126;131.033437;145.7300989;176.0342394;149.2114744;171.4815755;184.1099737;182.5973543;138.1071773;133.4311973;175.3259283;109.7334552;121.1927168;184.2009509;176.1773581;185.3052868;178.722818;169.1850459;176.9151164;189.1949896
91.84589238;79.83230528;76.40910099;83.42385235;61.93096263;64.41810881;71.15717871;68.46450821;33.45729096;73.86822483;36.10597428;27.60948952;77.6360467;27.07930061;93.23320368;45.67930783;26.68538037;20.46005467;8.555885242;6.611286782;80.67947474;84.20158674;0;75.17270935;71.78790441;61.09658199;49.31942306;58.8930525;29.26927832;24.28138825;53.15608635;51.11222873;80.84885708;50.50188737;92.04994727;81.94142644;101.713263;56.08048075;73.82509023;74.62375547;57.9732804;84.19409334;100.0941101;70.0481201;90.3993883;89.61520614;104.0064005;80.71369078;114.7745942;72.51077037;111.1041331;96.52670702;94.98005487;85.50993311;87.58222671;88.57856451;89.11498852;100.429251;97.81345014;118.016642;102.5443023;110.3144558;117.183245;114.3906374;117.6755535;130.7107569;113.3540098;114.024923;129.7841627;137.2052745;130.1547916;138.0911287;144.0885507;64.72927975;62.2580896;100.1846657;110.0365164;65.12868038;47.67260986;49.59144001;56.86878307;55.67016708;66.61816188;92.7218195;65.94673197;87.72225673;100.2348586;98.63653595;54.09492691;49.23052485;91.29226825;27.57659822;40.10689948;100.8742625;94.13415717;103.6322247;97.40815299;89.02357434;98.08688667;110.8385761
